id,name,stars,stars_raw,scale,year,quarter,price,rooms,ppr,ppr_src,rent,rent_room,yield,deal,comune,sigla,provincia,regione,lat,lon,geo_conf,geo_src,url_place,doc,note,maps
361,Hotel Europa,3,3,,2023,Q4,3310000.0,56,59107,59000,,,,Auction,Poggibonsi,SI,Siena,Toscana,43.456433,11.15585,medium,map viewport centre,,AdE,,"https://www.google.it/maps/@43.4564334,11.1558502,3a,75y,330.08h,102.54t/data=!3m7!1e1!3m5!1sHdY-Ay33vYall0OuObS55A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DHdY-Ay33vYall0OuObS55A%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D170.9937%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
362,Holiday Inn Naples,4,4,Midscale,2024,Q2,17000000.0,312,54487,54000,,,,Sale,Napoli,NA,Napoli,Campania,40.858011,14.284443,high,Google place pin,"Holiday Inn Naples, an IHG Hotel",internal file,"Ciappitelli (CHC) Acquirente, Bayview venditore","https://www.google.com/maps/place/Holiday+Inn+Naples,+an+IHG+Hotel/@40.8573613,14.2841642,18.29z/data=!4m11!3m10!1s0x133ba7ffac6db3db:0x858c2014a064dce!5m4!1s2023-06-18!2i6!4m1!1i2!8m2!3d40.8580106!4d14.2844428!16s%2Fg%2F1tfrwcj6"
363,CDH My One Hotel Bologna,4,4,,2024,Q2,7900000.0,95,83158,83000,,,,Sale,,,,,,,nan,nan,,internal file,"Ciappitelli (CHC) Acquirente, Bayview venditore, share deal",https://www.google.com/maps/place//data=!4m2!3m1!1s0x477fd46cd807167b:0xdf4766e0d16b1363?sa=X&ved=1t:8290&ictx=111
364,CDH Villa Ducale Parma,4,4,,2024,Q2,7900000.0,113,69912,70000,,,,Sale,Parma,PR,Parma,Emilia-Romagna,44.824284,10.330937,high,Google place pin,CDH Hotel Villa Ducale,internal file,"Ciappitelli (CHC) Acquirente, Bayview venditore, share deal","https://www.google.com/maps/place/CDH+Hotel+Villa+Ducale/@44.8242843,10.3309367,16z/data=!3m1!4b1!4m10!3m9!1s0x47806a8368f8b691:0xc957a5aff3a84319!5m3!1s2024-04-16!4m1!1i2!8m2!3d44.8242843!4d10.3309367!16s%2Fg%2F12hvgmwlt?entry=ttu"
365,Grand Hotel et des Palmes,5,5,,2024,Q1,27000000.0,179,150838,151000,,,,Sale,Palermo,PA,Palermo,Sicilia,38.123914,13.359318,high,Google place pin,"Via Roma, 398, 90139 Palermo PA",internal file,Seller Algebris buyer Mangia's,"https://www.google.it/maps/place/Via+Roma,+398,+90139+Palermo+PA/@38.1239184,13.3571294,587m/data=!3m2!1e3!4b1!4m5!3m4!1s0x1319e5f6184ff819:0xcfb2b944f4b28af0!8m2!3d38.1239142!4d13.3593181"
366,Hotel Vannucci,4,4,,2023,Q3,1630000.0,30,54333,54000,,,,Sale,,,,,,,nan,nan,,AdE,TBC,https://www.google.com/maps/place//data=!4m2!3m1!1s0x13294c1555555555:0x27bec15fbe3561ea?sa=X&ved=1t:8290&ictx=111
367,Hotel Relais San Lorenzo,3,3,,2022,Q1,560000.0,18,31111,31000,,,,Sale,Abbadia San Salvatore,SI,Siena,Toscana,42.858532,11.679537,high,Google place pin,Albergo Hotel Relais San Lorenzo,AdE,,"https://www.google.com/maps/place/Albergo+Hotel+Relais+San+Lorenzo/@42.8585319,11.6795366,17z/data=!3m1!4b1!4m10!3m9!1s0x13291513b904d413:0xdc630617d69f7178!5m3!1s2024-04-16!4m1!1i2!8m2!3d42.8585319!4d11.6795366!16s%2Fg%2F1tfn61sq?entry=ttu"
368,Hotel La Serenissima Terme,3,3,,2024,Q1,1300000.0,70,18571,19000,,,,Sale,Abano Terme,PD,Padova,Veneto,45.350361,11.779044,high,Google place pin,Hotel La Serenissima Terme,Bulletin,,"https://www.google.com/maps/place/Hotel+La+Serenissima+Terme/@45.3503265,11.7783851,191m/data=!3m1!1e3!4m9!3m8!1s0x477edee86c0fc6f9:0xa53b599fd60712f5!5m2!4m1!1i2!8m2!3d45.3503614!4d11.779044!16s%2Fg%2F1tdvnl8b?entry=ttu"
369,Hotel Baia delle Zagare,4,4,,2023,Q2,1166907.0,19,61416,61000,,,,Sale,Mattinata,FG,Foggia,Puglia,41.746735,16.140705,high,formaps pin,,AdE,,"https://www.formaps.it/?mappa.coordinate=41.74673492283371,16.140704665643785"
370,SHG Portamaggiore,3,3,,2024,Q2,16000000.0,206,77670,78000,,,,Sale,Roma,RM,Roma,Lazio,41.891524,12.513843,high,Google place pin,SHG Hotel Portamaggiore,Bulletin,Acquirente fondo inglese,"https://www.google.com/maps/place/SHG+Hotel+Portamaggiore/@41.8917452,12.5133367,341m/data=!3m1!1e3!4m9!3m8!1s0x132f61971c7c0063:0x635d53e436efafad!5m2!4m1!1i2!8m2!3d41.8915241!4d12.5138433!16s%2Fg%2F11b5pl1g7h?entry=ttu"
371,Il Cantun,3,3,,2020,Q2,705000.0,4,176250,176000,,,,Sale,Monforte d'Alba,CN,Cuneo,Piemonte,44.582806,7.968033,high,Google place pin (multiple pins in URL),IL CANTUN BAR & CAMERE,AdE,,"https://www.google.it/maps/place/IL+CANTUN+BAR+%26+CAMERE/@44.5825851,7.9680861,154m/data=!3m1!1e3!4m18!1m8!3m7!1s0x12d2b01ace871279:0xd0f806b7f58a315b!2s12065+Monforte+d'Alba+CN!3b1!8m2!3d44.5829213!4d7.967941!16zL20vMGdiYmdy!3m8!1s0x12d2b1f05eb81bdb:0xdd05c553ba6bfbeb!5m2!4m1!1i2!8m2!3d44.5828058!4d7.9680329!16s%2Fg%2F11sthj07ft?entry=ttu"
372,Golf Relais Monforte,4,4,,2021,Q3,3200000.0,35,91429,91000,,,,Sale,Monforte d'Alba,CN,Cuneo,Piemonte,44.5828,7.968029,high,formaps pin,,AdE,Con Golf e Ristorante stellato,"https://www.formaps.it/?mappa.coordinate=44.582799992823325,7.9680286639995765"
373,Hotel Cicerone Roma,4,4,,2024,Q2,60000000.0,292,205479,205000,,,,Sale,Roma,RM,Roma,Lazio,41.907638,12.468641,high,Google place pin,iH Hotels Roma Cicerone,Bulletin,Fattal Hotels acquista da Banco BPM,"https://www.google.com/maps/place/iH+Hotels+Roma+Cicerone/@41.9074819,12.4682495,19.75z/data=!4m13!1m2!2m1!1shotel+cicerone+roma!3m9!1s0x132f6058e42ea891:0xba35e10b271b0865!5m2!4m1!1i2!8m2!3d41.9076377!4d12.4686411!15sChNob3RlbCBjaWNlcm9uZSByb21hWhUiE2hvdGVsIGNpY2Vyb25lIHJvbWGSAQVob3RlbJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSQ05sQnlVRUpSRUFF4AEA!16s%2Fg%2F11gmxlzt5b?entry=ttu"
374,Hotel Miralago,4,4,,2024,Q2,22000000.0,40,550000,550000,,,,Sale,Cernobbio,CO,Como,Lombardia,45.840561,9.077365,high,Google place pin,Hotel Miralago Cernobbio,Bulletin,Acquisito da Villa d'Este Hotels,"https://www.google.com/maps/place/Hotel+Miralago+Cernobbio/@45.8405648,9.0747901,17z/data=!3m2!4b1!5s0x47869d848fee12db:0xc1a32f67bb2e10c7!4m10!3m9!1s0x47869d84901af5bd:0xc52e0fc80388cec5!5m3!1s2024-05-01!4m1!1i2!8m2!3d45.8405611!4d9.077365!16s%2Fg%2F1vgw_mcr?entry=ttu"
375,Meininger Milano Lambrate,2,2,Economy,2024,Q1,16500000.0,131,125954,126000,,,,Sale,Milano,MI,Milano,Lombardia,45.486337,9.238729,high,Google place pin,MEININGER Milano Lambrate,Bulletin,"È stato venduto il Meininger Milano Lambrate, 2*da 131 chiavi del Gruppo di ostelli Meininger,localizzato in Piazza Monte Titano 10 a Milano.L’asset, di proprietà di Covivio,è stato rilevato da un primario gruppo industriale italiano (Sambonet). L’ immobile si sviluppa su una superficie di ca.7.500 mq, distribuiti su 10 piani fuori terra, oltre a due piani interrati destinati ad autorimessa che ospitano circa 200 posti auto.","https://www.google.com/maps/place/MEININGER+Milano+Lambrate/@45.4863403,9.236154,17z/data=!3m2!4b1!5s0x4786c6561477f1fb:0xcfe4a04ce1b06139!4m9!3m8!1s0x4786c713ce25bbef:0x57d978d2eb31daba!5m2!4m1!1i2!8m2!3d45.4863366!4d9.2387289!16s%2Fg%2F11f5vcsqcy?entry=ttu"
376,Hotel Giunone,4,4,,2023,Q2,1200000.0,75,16000,16000,120000.0,1600.0,0.1,Auction,Cariati,CS,Cosenza,Calabria,39.484065,16.995522,high,Google place pin,Corte dei Greci Resort & Spa,Bulletin,"L’immobile è stato venduto in data 15.06 per ca. Euro 1,2 milioni, cifra corrispondente all’offerta minima per l’acquisto all’asta. La base d’asta era fissata a ca. Euro 1,6 milioni, valore ribassato rispetto al valore di stima pari a 2,8 milioni a causa di due aste andate deserte in precedenza, l’ultima delle quali si è tenuta il 7.03.2023.  L’immobile risulta al momento occupato in virtù di un contratto di locazione con decadenza dal 20/09/2014 al 19/09/2023, con rinnovo tacito per ulteriori nove anni. Il canone di locazione annuo è pari a Euro 120mila.","https://www.google.com/maps/place/Corte+dei+Greci+Resort+%26+Spa/@39.4846467,16.9931538,17z/data=!4m9!3m8!1s0x1340f3c5502f47af:0xfda7ba3551b694d4!5m2!4m1!1i2!8m2!3d39.484065!4d16.9955216!16s%2Fg%2F1tfhvy_w?entry=ttu"
377,Hotel Augustus Terme,4,4,,2024,Q2,4500000.0,124,36290,36000,,,,Sale,Montegrotto Terme,PD,Padova,Veneto,45.327861,11.792906,high,Google place pin,"Hotel Augustus Terme, Viale Stazione, 150, 35036 Montegrotto Terme PD",Bulletin,"L’immobile è stato rilevato per 4,5 milioni di Euro (ca. 36 mila Euro a chiave) da due investitori immobiliari e verrà gestito dal Gruppo domestico Apogia Hotels.","https://www.google.com/maps/place/Hotel+Augustus+Terme,+Viale+Stazione,+150,+35036+Montegrotto+Terme+PD/@45.3278602,11.7926138,132m/data=!3m1!1e3!4m6!3m5!1s0x477ede7ccc56be4f:0x58cb4e4d94d0b15a!8m2!3d45.3278613!4d11.7929064!16s%2Fg%2F11c2fg6d03?entry=ttu"
378,Villa Torre Bianca,5,5,Luxury,2024,Q2,3350000.0,11,304545,305000,,,,Sale,Polignano a Mare,BA,Bari,Puglia,40.920724,17.172375,high,Google place pin,Villa Torre Bianca By Emily Hotels,AdE,Precedentemente noto come Mazzarelli Creative Resort. Onni Group compra da Campanella Antonia (ditta individuale).  Descrizione su The Bulletin 13/05/2024.,"https://www.google.com/maps/place/Villa+Torre+Bianca+By+Emily+Hotels/@40.9206335,17.1716731,242m/data=!3m1!1e3!4m22!1m11!3m10!1s0x1347b63fe2756437:0x381ba725d042d186!2sVilla+Torre+Bianca+By+Emily+Hotels!5m3!1s2024-06-07!4m1!1i2!8m2!3d40.9207236!4d17.1723753!16s%2Fg%2F11c45y58b0!3m9!1s0x1347b63fe2756437:0x381ba725d042d186!5m3!1s2024-06-07!4m1!1i2!8m2!3d40.9207236!4d17.1723753!16s%2Fg%2F11c45y58b0?entry=ttu"
379,Hotel Solea (Ex Hotel Pinamar),3,3,,2024,Q2,1200000.0,16,75000,75000,,,,Auction,Pietrasanta,LU,Lucca,Toscana,43.934232,10.197453,high,Google place pin,Hotel Solea Versilia,Bulletin,"Chiuso dalla pandemia, andato in prima asta a Luglio 2023 con base 2,9 mln €. Si sono susseguite complessivamente 4 aste.","https://www.google.com/maps/place/Hotel+Solea+Versilia/@43.9341223,10.1958118,196m/data=!3m1!1e3!4m6!3m5!1s0x12d5a099e17f58a7:0xeb1da5634417a5e3!8m2!3d43.9342317!4d10.1974526!16s%2Fg%2F11fktzk9g4?entry=ttu"
380,Holiday Beach S.r.l.,3,3,,2022,Q2,1190000.0,47,25319,25000,,,,Sale,Diamante,CS,Cosenza,Calabria,39.725256,15.812636,high,Google place pin,Holiday beach Village,AdE,,"https://www.google.it/maps/place/Holiday+beach+Village/@39.7252482,15.8125608,35m/data=!3m1!1e3!4m9!3m8!1s0x133f02e4c937cc1d:0x64aef9b01291ffbb!5m2!4m1!1i2!8m2!3d39.7252556!4d15.8126357!16s%2Fg%2F11b6hq8rv4?entry=ttu"
381,Hotel Casarossa,4,4,,2022,Q3,3650000.0,182,20055,20000,,,,Sale,Crotone,KR,Crotone,Calabria,39.041932,17.151456,high,Google place pin,Casarossa Hotel & Beauty,AdE,,"https://www.google.it/maps/place/Casarossa+Hotel+%26+Beauty/@39.0425031,17.1516783,281m/data=!3m1!1e3!4m20!1m10!3m9!1s0x13404849e5ea785b:0xbabdec2bbc88ad20!2sCasarossa+Hotel+%26+Beauty!5m2!4m1!1i2!8m2!3d39.0419324!4d17.1514564!16s%2Fg%2F1th46nzz!3m8!1s0x13404849e5ea785b:0xbabdec2bbc88ad20!5m2!4m1!1i2!8m2!3d39.0419324!4d17.1514564!16s%2Fg%2F1th46nzz?entry=ttu"
382,Grand Hotel Bastiani,4,4,,2024,Q2,,48,,,,,,Sale,Grosseto,GR,Grosseto,Toscana,42.759916,11.112585,high,Google place pin,Grand Hotel Bastiani,Bulletin,"Chiuso da Marzo 2020, riaprirà a giugno 2024 a seguito di lavori di ristrutturazione. Buyer and user: Luca e Alberto Mencarelli Seller: Gruppo Carattere Toscano Hotels & Resorts","https://www.google.it/maps/place/Grand+Hotel+Bastiani/@42.7599483,11.1124222,141m/data=!3m1!1e3!4m20!1m10!3m9!1s0x1329b0f763cb562b:0x5089de26c062f98d!2sGrand+Hotel+Bastiani!5m2!4m1!1i2!8m2!3d42.759916!4d11.112585!16s%2Fg%2F121d1t0v!3m8!1s0x1329b0f763cb562b:0x5089de26c062f98d!5m2!4m1!1i2!8m2!3d42.759916!4d11.112585!16s%2Fg%2F121d1t0v?entry=ttu"
383,Hotel Comano Cattoni Holiday,4,4,,2024,Q2,1300000.0,75,17333,17000,,,,Auction,Comano Terme,TN,Trento,Trentino-Alto Adige/Südtirol,46.037871,10.876618,high,Google place pin,Hotel Comano Cattoni Holiday,Bulletin,"Vendita in asta. L'hotel era stato valutato nel 2022 a 3,5 mln €. Buyer: EVO Dolomyte S.r.l. Borrower (fallimento): Ermete S.r.l. (famiglia Cattoni) Prevista ristrutturazione con possibile upgrade","https://www.google.it/maps/place/Hotel+Comano+Cattoni+Holiday/@46.037897,10.8763548,159m/data=!3m1!1e3!4m9!3m8!1s0x47826ba851dcb2d7:0x5198c60b3a2403ae!5m2!4m1!1i2!8m2!3d46.0378711!4d10.8766179!16s%2Fg%2F11f0_djr18?entry=ttu"
384,Crown Plaza Milan Linate,4,4,,2024,Q3,25000000.0,346,72254,72000,,,,Asking Price,San Donato Milanese,MI,Milano,Lombardia,45.42137,9.252621,high,Google place pin,"Crowne Plaza Milan - Linate, an IHG Hotel",CBRE (Basanisi),Processo di vendita in corso,"https://www.google.com/maps/place/Crowne+Plaza+Milan+-+Linate,+an+IHG+Hotel/@45.4213697,9.2526206,17z/data=!3m1!4b1!4m9!3m8!1s0x4786c584dd46dd37:0xa17ed7b90a743af4!5m2!4m1!1i2!8m2!3d45.4213697!4d9.2526206!16s%2Fg%2F1tfrl6br?entry=ttu"
385,Hotel Corte Impero,3,3,,2024,Q2,817500.0,22,37159,37000,,,,Auction,Affi,VR,Verona,Veneto,45.551533,10.771893,high,Google place pin,"Via Pozzo dell'Amore, 35, 37010 Affi VR",Bulletin,"Asta del 24/04/2024 - terza asta (prime due deserte). Valore perizia CTU 1,45 mln €. Codice asta B2275437 https://www.astalegale.net/Aste/Dettaglio/B2275437 Offerta Minima: 817.500 €","https://www.google.com/maps/place/Via+Pozzo+dell'Amore,+35,+37010+Affi+VR/@45.5517558,10.7709896,190m/data=!3m1!1e3!4m6!3m5!1s0x4781f1d6a84dbe99:0xaff8671824026e23!8m2!3d45.5515327!4d10.7718933!16s%2Fg%2F11c87j9jw7?entry=ttu"
386,Hotel Auronzo,4,4,,2024,Q2,1115000.0,50,22300,22000,,,,Auction,Auronzo di Cadore,BL,Belluno,Veneto,46.549613,12.446149,high,Google place pin,"Via Roma, 30, 32041 Auronzo di Cadore BL",Bulletin,"L’hotel era in procedura fallimentare dal 2022. La base d’asta era crollata nei mesi scorsi a 1.115.000 dai 4 mln iniziaili, ma nessuna delle parti ha comunicato la cifra a cui è stata conclusa la transazione.","https://www.google.it/maps/place/Via+Roma,+30,+32041+Auronzo+di+Cadore+BL/@46.5496035,12.4455261,283a,35y,2.44h/data=!3m1!1e3!4m8!3m7!1s0x4779c5ec2f427185:0xabd1ef08a179db7a!5m1!1s2024-06-09!8m2!3d46.5496126!4d12.446149!16s%2Fg%2F11nnkxtr9b?entry=ttu"
387,Hotel Saint Vincent,3,3,,2019,Q2,930000.0,17,54706,55000,,,,Sale,Rosignano Marittimo,LI,Livorno,Toscana,43.402242,10.405811,high,Google place pin,Albergo Saint Vincent,AdE,"In cattivo stato di manutenzione, secondo quanto scritto in atto di COMPRAVENDITA. Oggi CHIUSO.","https://www.google.com/maps/place/Albergo+Saint+Vincent/@43.4022415,10.4058108,17z/data=!3m1!4b1!4m6!3m5!1s0x12d5e490075a7635:0x334c191853e4b5d0!8m2!3d43.4022415!4d10.4058108!16s%2Fg%2F1th84bdm?entry=ttu"
388,Hotel La Scogliera,2,2,,2021,Q1,390000.0,10,39000,39000,,,,Sale,Rosignano Marittimo,LI,Livorno,Toscana,43.400694,10.424028,high,Google place pin,,AdE,Non si capisce se sia ancora attivo o meno.,"https://www.google.com/maps/place/43%C2%B024'02.5%22N+10%C2%B025'26.5%22E/@43.4006426,10.4237298,106m/data=!3m1!1e3!4m4!3m3!8m2!3d43.4006944!4d10.4240278?entry=ttu"
389,Hotel Rosignano,3,3,,2024,Q1,1500000.0,18,83333,83000,,,,Sale,Rosignano Marittimo,LI,Livorno,Toscana,43.392951,10.433732,medium,Google place pin (multiple pins in URL),Hotel Rosignano Sas,AdE,Hotel Rosignano - Tripletta 80-26-601,"https://www.google.com/maps/place/Hotel+Rosignano+Sas/@43.3930052,10.4338366,151m/data=!3m1!1e3!4m18!1m8!3m7!1s0x12d5e4a4a8d908af:0x8e352150e322b381!2sLungomare+Cristoforo+Colombo,+5,+57016+Rosignano+Solvay-Castiglioncello+LI!3b1!8m2!3d43.4002785!4d10.4230846!16s%2Fg%2F11l5cm643h!3m8!1s0x12d5e4a5612fab6b:0x6d3e9a7b56f57e28!5m2!4m1!1i2!8m2!3d43.3929507!4d10.4337324!16s%2Fg%2F113f9bsqm?entry=ttu"
390,Delfino Tuscany Resort,,,,2021,Q3,455000.0,21,21667,22000,,,,Sale,Cecina,LI,Livorno,Toscana,43.319757,10.481414,high,Google place pin,Delfino Tuscany Resort,AdE,Delfino Tuscany Resort - Cecina 12-105-602,"https://www.google.it/maps/place/Delfino+Tuscany+Resort/@43.319757,10.4788391,17z/data=!3m1!4b1!4m9!3m8!1s0x12d5fda5e7a0db47:0xfaf707dc4c9072eb!5m2!4m1!1i2!8m2!3d43.319757!4d10.481414!16s%2Fg%2F11rqzc_51x?entry=ttu"
391,Hotel 25hours Firenze,,,Upscale,2021,Q4,108000000.0,173,624277,624000,4644000.0,,0.043,Sale,Firenze,FI,Firenze,Toscana,43.772713,11.248429,high,Google place pin,25hours Hotel Florence Piazza San Paolino,Eastdil Secured,"Venditore Art-Invest, Acquirente Invesco","https://www.google.it/maps/place/25hours+Hotel+Florence+Piazza+San+Paolino/@43.7727131,11.2458541,17z/data=!4m9!3m8!1s0x132a5764069540ad:0x3746fd18abe0119b!5m2!4m1!1i2!8m2!3d43.7727131!4d11.248429!16s%2Fg%2F11qg9vfn7r?entry=ttu"
392,Hotel Midas,4,4,Upscale,2023,Q1,21800000.0,349,62464,62000,,,,Sale,Roma,RM,Roma,Lazio,41.888156,12.402516,high,Google place pin,Hotel Midas Roma,Colliers,Buyer Zeitgeist AM,"https://www.google.it/maps/place/Hotel+Midas+Roma/@41.8881562,12.3999415,17z/data=!3m1!4b1!4m9!3m8!1s0x132f5f9aba5f8347:0xb1c5444f103218ef!5m2!4m1!1i2!8m2!3d41.8881562!4d12.4025164!16s%2Fg%2F1thv231m?entry=ttu"
393,Midas Palace Hotel,4,4,Upscale,2024,Q2,60000000.0,349,171920,172000,,,,Sale,Roma,RM,Roma,Lazio,41.888156,12.402516,high,Google place pin,Hotel Midas Roma,Colliers,Buyer Barcelò,"https://www.google.it/maps/place/Hotel+Midas+Roma/@41.8881562,12.3999415,17z/data=!3m1!4b1!4m9!3m8!1s0x132f5f9aba5f8347:0xb1c5444f103218ef!5m2!4m1!1i2!8m2!3d41.8881562!4d12.4025164!16s%2Fg%2F1thv231m?entry=ttu"
394,NH dei Dogi,5,5,,2020,Q3,47600000.0,64,743750,744000,,,,Sale,Venezia,VE,Venezia,Veneto,45.446729,12.331022,high,Google place pin,NH Collection Venezia Grand Hotel Palazzo dei Dogi,Hodges Ward Elliott,"Buyer Covivio Hotels , Seller Varde Partners","https://www.google.it/maps/place/NH+Collection+Venezia+Grand+Hotel+Palazzo+dei+Dogi/@45.446729,12.3284471,17z/data=!3m1!4b1!4m9!3m8!1s0x477eb1e9b7e09277:0xce47f34976b6d493!5m2!4m1!1i2!8m2!3d45.446729!4d12.331022!16s%2Fg%2F1yg6npyhq?entry=ttu"
395,Novotel Roma Eur,4,4,,2024,,17500000.0,116,150862,151000,,,,,Roma,RM,Roma,Lazio,41.821595,12.458265,high,Google place pin,Novotel Roma Eur,,,"https://www.google.it/maps/place/Novotel+Roma+Eur/@41.8215953,12.4556906,17z/data=!3m1!4b1!4m9!3m8!1s0x13258b2419406c75:0xc191627dc3556328!5m2!4m1!1i2!8m2!3d41.8215953!4d12.4582655!16s%2Fg%2F1pty9382f?entry=ttu"
396,Grand Hotel Elite,4,4,,2023,,9200000.0,106,86792,87000,,,,,Bologna,BO,Bologna,Emilia-Romagna,44.501623,11.320269,high,Google place pin,Grand Hotel Elite,JLL,Chiuso permanentemente,"https://www.google.it/maps/place/Grand+Hotel+Elite/@44.5016225,11.3176945,17z/data=!3m1!4b1!4m6!3m5!1s0x477fd462c3e8c467:0x6a58e2d806be7fc7!8m2!3d44.5016225!4d11.3202694!16s%2Fg%2F1tkrkn5k?entry=ttu"
397,Future CitizenM,4,4,,2020,,29000000.0,160,181250,181250,,,,Sale,Roma,RM,Roma,Lazio,41.892035,12.475846,high,Google place pin,citizenM Hotel Rome Isola Tiberina,JLL,,"https://www.google.it/maps/place/citizenM+Hotel+Rome+Isola+Tiberina/@41.8920354,12.4732712,17z/data=!3m1!4b1!4m9!3m8!1s0x132f61fc7a147f15:0xfb36113f265cd744!5m2!4m1!1i2!8m2!3d41.8920354!4d12.4758461!16s%2Fg%2F11v3n23jfz?entry=ttu"
398,Hotel Londra,4,4,,2020,,22000000.0,166,132530,132530,,,,,Firenze,FI,Firenze,Toscana,43.778156,11.244398,high,Google place pin,Hotel Londra,JLL,Chiuso permanentemente,"https://www.google.it/maps/place/Hotel+Londra/@43.7781545,11.225944,15z/data=!3m1!4b1!4m9!3m8!1s0x132a67e1eba0893b:0x836bf6e59866b255!5m2!4m1!1i2!8m2!3d43.778156!4d11.244398!16s%2Fg%2F1vl5d00w?entry=ttu"
399,Park Hotel Des Dolomites,3,3,,2024,Q2,10000000.0,58,172414,172000,,,,Sale,,,,,,,nan,nan,,Bulletin,"Gestito in affitto da maggio del 2022 da TH Resorts. Con la nuova proprietà (Alicom), la gestione della struttura resterà nelle mani di TH Resorts.",https://www.google.it/maps/place//data=!4m2!3m1!1s0x4779b4fc8b7c8ae1:0xa1319e4a45d91286?sa=X&ved=1t:8290&ictx=111
400,Park Hotel Le Fonti,4,4,,2024,Q2,1700000.0,67,25373,25000,,,,Auction,Volterra,PI,Pisa,Toscana,43.39791,10.860729,high,Google place pin,Park Hotel le Fonti,Bulletin,"Prima volta all'asta nell'ottobre 2023 (tentativo andato deserto), quando il prezzo ammontava a 2,5 milioni. Secondo tentativo (anche questo deserto) a febbraio 2024, quando il prezzo ammontava a 2 milioni. Il terzo tentativo, decisivo, si è concluso a 1,7 milioni.","https://www.google.it/maps/place/Park+Hotel+le+Fonti/@43.3979103,10.858154,17z/data=!3m1!4b1!4m6!3m5!1s0x132a1a4f6b716d1d:0x4b2bcd4e4e094b34!8m2!3d43.3979103!4d10.8607289!16s%2Fg%2F1thpyz3q?entry=ttu"
401,Hotel La Terrazza,2,2,,2019,Q2,825000.0,10,82500,82500,,,,Sale,Belgirate,VB,Verbano-Cusio-Ossola,Piemonte,45.838957,8.572512,high,Google place pin (multiple pins in URL),Albergo Ristorante La Terrazza,AdE,"Completo recupero conservativo, come richiesto dalla Soprintendenza, per villa De Fichard-Franzoi, l’immobile ottocentesco di via Mazzini a Belgirate che sarà trasformato in un “boutique hotel”. I lavori del sito inizieranno a breve, forse a febbraio, le autorizzazioni ci sono già.  Il progetto, va detto, è di un imprenditore bulgaro, Ceo di una holding di investimenti in Svizzera. Si apprende che verrà riqualificato anche l’edificio attiguo, in origine parte della villa. Si tratta dell’ex ristorante La Terrazza, chiuso da quattro anni. Il nuovo albergo, secondo quanto appreso, dovrebbe essere dotato di dieci alloggi di lusso, di ristorante e di un bistrot, con veranda sul lago.  Il cantiere dovrebbe durare circa un anno e mezzo, salvo imprevisti. Saranno anche riqualificati giardino d’inverno retrostante e parco. Un progetto, così molti pensano a Belgirate, dalle forti valenze turistiche-commerciali. Per la sindaca Flavia Filippi, un’iniziativa di qualità di cui la città ha bisogno.","https://www.google.com/maps/place/Albergo+Ristorante+La+Terrazza/@45.8389534,8.5726409,3a,75y,290.65h,111.44t/data=!3m7!1e1!3m5!1saBsc53fhwGaFLrSoXuRZtA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DaBsc53fhwGaFLrSoXuRZtA%26cb_client%3Dmaps_sv.share%26w%3D900%26h%3D600%26yaw%3D290.6484812689601%26pitch%3D-21.441945029599452%26thumbfov%3D90!7i16384!8i8192!4m14!1m7!3m6!1s0x47867691f7ca7661:0xb1f2b47d25625df2!2sImbarcadero+di+Belgirate!8m2!3d45.8389217!4d8.5731238!16s%2Fg%2F11f3vqh6pz!3m5!1s0x47867691ef015555:0x756e024862b37cf!8m2!3d45.8389569!4d8.5725124!16s%2Fg%2F11fsn2y4my?coh=205410&entry=ttu"
